"shapeid","x","y" 
"17026","-70.9530875684","42.5492679875"
"17027","-70.9555925023","42.5504316763"
"17027","-70.9544116139","42.5498899722"
"17028","-70.9575920219","42.5513988697"
"17028","-70.9555925023","42.5504316763"
"17029","-70.9610310719","42.5531142642"
"17029","-70.9575920219","42.5513988697"
"17030","-70.9629222421","42.5540654119"
"17030","-70.9610310719","42.5531142642"
"17031","-70.9639957857","42.5546079909"
"17031","-70.9635963428","42.5544037677"
"17032","-70.9648133707","42.5550288802"
"17032","-70.9639957857","42.5546079909"
"17033","-71.3338275076","41.7991212865"
"17033","-71.3337476371","41.7990289472"
"17034","-71.3350139579","41.800238916"
"17034","-71.3338275076","41.7991212865"
"17035","-71.3351430584","41.8003589897"
"17035","-71.3350139579","41.800238916"
"17036","-71.3369197742","41.8020215677"
"17036","-71.3351430584","41.8003589897"
"17037","-71.3370427317","41.8021370207"
"17037","-71.3369197742","41.8020215677"
"17038","-71.338966759","41.8040718373"
"17038","-71.3370427317","41.8021370207"
"17039","-71.3395693238","41.8046260272"
"17039","-71.338966759","41.8040718373"
"17040","-71.5941848348","42.3366549259"
"17040","-71.5957615634","42.3362741917"
"17041","-71.5939310954","42.3365794044"
"17041","-71.5897927836","42.3388591346"
"17042","-71.594033098","42.3367217629"
"17042","-71.5941848348","42.3366549259"
"17043","-71.5926209934","42.3374914982"
"17043","-71.594033098","42.3367217629"
"17044","-71.1375786143","42.729414551"
"17044","-71.1371153416","42.7302504874"
"17045","-71.143390032","42.6866226336"
"17045","-71.1444689234","42.6871908885"
"17046","-71.1701915667","42.7396618838"
"17046","-71.1694728849","42.7402616489"
"17047","-71.076971431","42.7758321322"
"17047","-71.0765700373","42.7750929361"
"17048","-71.3104799702","42.0293136706"
"17048","-71.3122250026","42.0255730001"
"17049","-71.3093416405","42.0318549503"
"17049","-71.3104799702","42.0293136706"
"17050","-71.3090325052","42.0321350871"
"17050","-71.3088756953","42.0324808011"
"17051","-70.906696225","41.6424212779"
"17051","-70.9074633158","41.6421638489"
"17052","-70.9036224648","41.6431372339"
"17052","-70.906696225","41.6424212779"
"17053","-70.9021664528","41.6434763413"
"17053","-70.9036224648","41.6431372339"
"17054","-70.9009218187","41.6437091706"
"17054","-70.9021664528","41.6434763413"
"17055","-70.9437844186","42.1272837175"
"17055","-70.9440743724","42.1280324024"
"17056","-71.1554600479","41.7280068456"
"17056","-71.1556617639","41.7284628615"
"17057","-71.1530953597","41.7271637875"
"17057","-71.1554600479","41.7280068456"
"17058","-71.1530953597","41.7271637875"
"17058","-71.1515157083","41.7264995917"
"17059","-71.1607333944","41.728493916"
"17059","-71.1564563047","41.7278772268"
"17060","-71.1558631608","41.7280886774"
"17060","-71.1556617639","41.7284628615"
"17061","-70.725344934","41.7672116778"
"17061","-70.7291701529","41.7677783922"
"17062","-71.2011270501","42.3727956325"
"17062","-71.2004318783","42.3724505911"
"17063","-71.1584314427","42.3709167243"
"17063","-71.1578051652","42.3713846955"
"17064","-71.1810671162","42.3646210371"
"17064","-71.1797940741","42.3644083596"
"17065","-71.1826912614","42.364936796"
"17065","-71.1819645462","42.36477326"
"17066","-71.3539938832","42.3168604225"
"17066","-71.3468003914","42.31811966"
"17066","-71.3428800846","42.3197067147"
"17066","-71.3398730637","42.3216965944"
"17067","-70.7406556945","41.776599973"
"17067","-70.740247335","41.7761850827"
"17068","-70.7387107425","41.7749055262"
"17068","-70.7383309706","41.774607706"
"17069","-70.7383309706","41.774607706"
"17069","-70.7378881162","41.7742613154"
"17070","-70.7378881162","41.7742613154"
"17070","-70.7361239275","41.772989527"
"17071","-70.6858217837","41.7692247304"
"17071","-70.6723391048","41.7650119725"
"17071","-70.6656707545","41.7638972257"
"17072","-71.1548808116","42.3728496089"
"17072","-71.1541160815","42.3731624138"
"17073","-71.2022599281","42.3731344877"
"17073","-71.201913901","42.3730514373"
"17074","-71.1541160815","42.3731624138"
"17074","-71.1536415472","42.3733472311"
"17075","-71.0941533566","41.6283144724"
"17075","-71.0892604549","41.630442382"
"17076","-71.1913914376","42.3698744717"
"17076","-71.1903641918","42.3695829797"
"17077","-71.2677800036","42.3172200027"
"17077","-71.2676200025","42.3173300026"
"17078","-71.2550958359","42.3146438206"
"17078","-71.2573700004","42.3144100025"
"17079","-71.2672900008","42.3147400031"
"17079","-71.2697600526","42.3144699943"
"17080","-71.2478995893","42.3156459023"
"17080","-71.2490777787","42.3155114726"
"17081","-71.2467430054","42.3157129996"
"17081","-71.2478995893","42.3156459023"
"17082","-71.313201044","42.3052976722"
"17082","-71.3085900018","42.3056100014"
"17083","-71.2789099449","42.311190025"
"17083","-71.2756570275","42.3124420328"
"17083","-71.2750089339","42.3128748184"
"17084","-71.2445700058","42.3156800034"
"17084","-71.2431800048","42.3157800016"
"17085","-71.2747899696","42.3133199649"
"17085","-71.2764450031","42.3122429998"
"17086","-71.2490777787","42.3155114726"
"17086","-71.2550958359","42.3146438206"
"17087","-71.2697600526","42.3144699943"
"17087","-71.2713696011","42.3143584638"
"17087","-71.2719488289","42.3143013181"
"17087","-71.2726268182","42.3142091213"
"17087","-71.272884484","42.314177097"
"17087","-71.2747899696","42.3133199649"
"17088","-71.2465180062","42.3157270001"
"17088","-71.2467430054","42.3157129996"
"17089","-71.2341348041","42.3167632099"
"17089","-71.2344508963","42.3167351674"
"17090","-71.2345090123","42.3170402518"
"17090","-71.2340031434","42.3165227454"
"17091","-71.278803006","42.2986170027"
"17091","-71.2793307875","42.2988062004"
"17092","-71.2289937189","42.3168884073"
"17092","-71.2298272811","42.3168900521"
"17093","-71.2747721744","42.2946647417"
"17093","-71.2749401037","42.2951656909"
"17094","-71.276233149","42.2970065784"
"17094","-71.278803006","42.2986170027"
"17095","-71.2749401037","42.2951656909"
"17095","-71.276233149","42.2970065784"
"17096","-71.3260600008","42.3044300052"
"17096","-71.3263930879","42.3044034327"
"17097","-71.2868681373","42.3081346379"
"17097","-71.2896310022","42.3075489994"
"17098","-71.2841400036","42.3091699994"
"17098","-71.2868681373","42.3081346379"
"17099","-71.2833456919","42.309491105"
"17099","-71.2841400036","42.3091699994"
"17100","-71.2829690029","42.3096480018"
"17100","-71.2833456919","42.309491105"
"17101","-71.2812500004","42.3103300025"
"17101","-71.2829690029","42.3096480018"
"17102","-71.2789500014","42.3112700028"
"17102","-71.2812500004","42.3103300025"
"17103","-71.2823811081","42.3673276648"
"17103","-71.2817804602","42.3673498414"
"17104","-71.2611196841","42.3410334743"
"17104","-71.2615870307","42.3407230248"
"17104","-71.2619996624","42.3404515523"
"17104","-71.262240113","42.3402950607"
"17104","-71.2625898434","42.3400712746"
"17105","-71.2630416504","42.3439052227"
"17105","-71.2634835399","42.343875765"
"17105","-71.2637670589","42.3438509589"
"17106","-71.2624218912","42.3439477841"
"17106","-71.2625891749","42.343937436"
"17106","-71.2630416504","42.3439052227"
"17107","-71.2626556542","42.3477655607"
"17107","-71.262724157","42.3456098459"
"17107","-71.263102452","42.3442897768"
"17107","-71.2631747553","42.3439857429"
"17107","-71.2632266786","42.3436942368"
"17108","-71.2613653105","42.3439013452"
"17108","-71.2613449903","42.3439032486"
"17109","-71.2786355076","42.338821407"
"17109","-71.2841174751","42.3384125405"
"17110","-71.2705001209","42.3389914146"
"17110","-71.2786355076","42.338821407"
"17111","-71.2605969514","42.3385194364"
"17111","-71.258792938","42.3367033804"
"17112","-71.2632266786","42.3436942368"
"17112","-71.2627952608","42.3412624154"
"17113","-71.2627952608","42.3412624154"
"17113","-71.2626304431","42.3409352689"
"17113","-71.2623609451","42.3405123793"
"17113","-71.2621924247","42.3402706975"
"17113","-71.2620710463","42.3401095582"
"17113","-71.2618922964","42.3398854536"
"17113","-71.2616207826","42.3395697747"
"17113","-71.2605969514","42.3385194364"
"17114","-71.3211395019","42.3323183436"
"17114","-71.3233528905","42.3313505892"
"17115","-71.1175883651","41.6799986418"
"17115","-71.1131574793","41.6801158639"
"17116","-71.073289813","41.5274039631"
"17116","-71.0773573264","41.5370834463"
"17116","-71.0849683591","41.5684508871"
"17116","-71.0852061192","41.5705276522"
"17117","-71.1133105176","41.6782695175"
"17117","-71.111492746","41.6771266187"
"17118","-71.111492746","41.6771266187"
"17118","-71.1088035092","41.6754494816"
"17119","-71.1019530848","41.6713453975"
"17119","-71.0957146985","41.6676127793"
"17120","-71.0946227636","41.6669595071"
"17120","-71.0937609053","41.6664488515"
"17121","-71.0973401061","41.6276868964"
"17121","-71.0941533566","41.6283144724"
"17122","-71.0783188897","41.6292718037"
"17122","-71.078446506","41.6303818468"
"17122","-71.0787007942","41.6327517829"
"17122","-71.0787249095","41.6329322051"
"17122","-71.0787425864","41.6331292179"
"17122","-71.0787634918","41.6333167456"
"17122","-71.0798616353","41.6377836004"
"17123","-71.2357990061","42.2093229994"
"17123","-71.2295200044","42.213370003"
"17124","-71.2295200044","42.213370003"
"17124","-71.228980001","42.2138200025"
"17125","-71.2379546687","42.2073029652"
"17125","-71.2375410183","42.2076471166"
"17126","-71.2676200025","42.3173300026"
"17126","-71.2670300042","42.3177400021"
"17127","-70.8121791978","42.5885388516"
"17127","-70.8160266817","42.5879318013"
"17127","-70.8186122202","42.5866569314"
"17128","-70.8186122202","42.5866569314"
"17128","-70.8210024438","42.5841197585"
"17129","-71.2455140011","42.3157459993"
"17129","-71.2465180062","42.3157270001"
"17130","-71.2416400061","42.3160100017"
"17130","-71.2455140011","42.3157459993"
"17131","-71.2340031434","42.3165227454"
"17131","-71.2334791153","42.3159466405"
"17132","-71.2750089339","42.3128748184"
"17132","-71.2729415729","42.3140470657"
"17132","-71.2725705613","42.3141073384"
"17132","-71.2722379618","42.3141541251"
"17132","-71.2716129911","42.3142328693"
"17132","-71.269300002","42.3144600004"
"17133","-71.312687369","42.3054161489"
"17133","-71.3140000038","42.3053200018"
"17134","-71.2773115647","42.3119033776"
"17134","-71.2789500014","42.3112700028"
"17135","-71.2764450031","42.3122429998"
"17135","-71.2773115647","42.3119033776"
"17136","-71.0096888928","42.0232844095"
"17136","-71.0094804723","42.0243402171"
"17137","-71.0303765017","42.0162983671"
"17137","-71.0213027014","42.0168128633"
"17138","-71.2705720749","42.3630908024"
"17138","-71.2702853857","42.3589733589"
"17138","-71.2687944607","42.3564330795"
"17138","-71.2644079424","42.3513514519"
"17138","-71.2626556542","42.3477655607"
"17139","-71.2661640899","42.3389776988"
"17139","-71.2705001209","42.3389914146"
"17140","-71.1200205954","41.6289624682"
"17140","-71.1186929054","41.6284566927"
"17141","-71.1339419841","41.6286952017"
"17141","-71.1311844685","41.6289852198"
"17142","-71.1311844685","41.6289852198"
"17142","-71.1304072455","41.629070426"
"17143","-71.0766220948","41.6332693033"
"17143","-71.0748596643","41.6333754107"
"17144","-71.0743473475","41.6334059789"
"17144","-71.0697432784","41.6336947893"
"17145","-71.0697432784","41.6336947893"
"17145","-71.0601394856","41.6343855825"
"17146","-71.1068152076","41.6742646682"
"17146","-71.1051394162","41.6732642789"
"17147","-71.1071188393","41.6744491983"
"17147","-71.1068152076","41.6742646682"
"17148","-71.093050409","41.6630564497"
"17148","-71.0931519583","41.6660865302"
"17148","-71.0931234926","41.6662248618"
"17148","-71.0930403034","41.666531811"
"17149","-71.0937609053","41.6664488515"
"17149","-71.0935003512","41.6662937345"
"17149","-71.0931519583","41.6660865302"
"17149","-71.0922002532","41.6655164604"
"17150","-71.0930403034","41.666531811"
"17150","-71.092184726","41.6688347989"
"17151","-71.0866863939","41.6719932802"
"17151","-71.0815219669","41.6696390595"
"17152","-71.1057460914","41.6266930871"
"17152","-71.1026756995","41.6269420707"
"17153","-71.2375410183","42.2076471166"
"17153","-71.2371370051","42.2079910023"
"17154","-71.2371370051","42.2079910023"
"17154","-71.2367080037","42.2084760032"
"17155","-71.0407636075","42.0151454151"
"17155","-71.0401794503","42.0152020732"
"17156","-71.0412414051","42.0150876037"
"17156","-71.0407636075","42.0151454151"
"17157","-71.0434216389","42.0146408741"
"17157","-71.0412414051","42.0150876037"
"17158","-71.0012583381","42.0147103549"
"17158","-71.0022713086","42.0165492228"
"17159","-71.043453958","42.0147240851"
"17159","-71.0442099954","42.0145137377"
"17159","-71.0450780961","42.0142113036"
"17160","-71.0440656473","42.0147170381"
"17160","-71.0441693377","42.0148737728"
"17161","-71.0441693377","42.0148737728"
"17161","-71.0465516068","42.0187326462"
"17162","-71.0581913693","42.0112309717"
"17162","-71.0538084473","42.0117232939"
"17163","-71.0583103031","42.0112208925"
"17163","-71.0581913693","42.0112309717"
"17164","-71.0141926073","42.0182351658"
"17164","-71.0080906916","42.0189513115"
"17165","-71.0080906916","42.0189513115"
"17165","-71.0084392161","42.0198199536"
"17166","-71.0084392161","42.0198199536"
"17166","-71.0093142512","42.0220413735"
"17167","-71.0285529269","41.9903592495"
"17167","-71.0413607587","42.0104606028"
"17168","-70.9991821762","42.7898221984"
"17168","-70.9987969706","42.7904703489"
"17169","-70.9987969706","42.7904703489"
"17169","-70.9986532576","42.7907223386"
"17170","-70.9986532576","42.7907223386"
"17170","-70.9981118646","42.7916522459"
"17171","-70.9981118646","42.7916522459"
"17171","-70.9974626516","42.7928320446"
"17172","-71.0213027014","42.0168128633"
"17172","-71.0206469444","42.016847728"
"17173","-71.0203061306","42.0169121361"
"17173","-71.0191049823","42.0172880528"
"17174","-71.0191049823","42.0172880528"
"17174","-71.0141926073","42.0182351658"
"17175","-71.1088035092","41.6754494816"
"17175","-71.1071188393","41.6744491983"
"17176","-71.0748596643","41.6333754107"
"17176","-71.0743473475","41.6334059789"
"17177","-71.1900300043","42.2143100026"
"17177","-71.1906000061","42.2136499999"
"17178","-71.1906000061","42.2136499999"
"17178","-71.1907397564","42.2134957483"
"17179","-70.9081027174","42.0866593323"
"17179","-70.9094941551","42.0884559536"
"17180","-70.9254172838","42.0937234956"
"17180","-70.9257546778","42.0943239165"
"17181","-70.9258631907","42.0936682712"
"17181","-70.9257182702","42.093418309"
"17182","-70.9257182702","42.093418309"
"17182","-70.9253897521","42.0934678852"
"17183","-71.0085463293","42.0300320169"
"17183","-71.0085789632","42.0302969836"
"17184","-71.0085789632","42.0302969836"
"17184","-71.0086199646","42.0305871688"
"17185","-71.0607228393","42.0111707506"
"17185","-71.0583103031","42.0112208925"
"17186","-70.9232446466","42.7853305896"
"17186","-70.9202579458","42.7907258363"
"17187","-70.9999323307","42.7887885402"
"17187","-70.9991821762","42.7898221984"
"17188","-71.0414274351","42.0102547128"
"17188","-71.0287397021","41.9903036461"
"17189","-71.0442133858","42.0146048579"
"17189","-71.0440004126","42.014281792"
"17190","-71.0582469418","42.0511000318"
"17190","-71.0481705765","42.0219003376"
"17190","-71.046810531","42.0188293662"
"17191","-70.9250151537","42.093494138"
"17191","-70.9254172838","42.0937234956"
"17192","-70.9257546778","42.0943239165"
"17192","-70.9261688054","42.0953788275"
"17193","-70.9266778851","42.0968277012"
"17193","-70.9267578153","42.0972139743"
"17194","-70.9193496557","42.0909175829"
"17194","-70.9204132131","42.0912881743"
"17195","-70.9224472619","42.0922561881"
"17195","-70.9246777236","42.0933376988"
"17196","-70.9157987695","42.0796311513"
"17196","-70.9164068751","42.0801485692"
"17197","-71.5661196355","42.2839186412"
"17197","-71.5662325529","42.2884307726"
"17198","-71.6326227926","42.2864983136"
"17198","-71.6329687136","42.2848644445"
"17199","-70.9128139642","42.0769706129"
"17199","-70.9131068232","42.0773063093"
"17200","-70.9349662943","42.0809405629"
"17200","-70.9356469168","42.0807739214"
"17201","-70.9121462618","42.07595649"
"17201","-70.9128139642","42.0769706129"
"17202","-70.9649854253","42.0701591339"
"17202","-70.9649824036","42.0701572155"
"17202","-70.9638053962","42.0694741205"
"17203","-70.9757062913","42.0770512769"
"17203","-70.9649854253","42.0701591339"
"17203","-70.9649824036","42.0701572155"
"17204","-70.9638053962","42.0694741205"
"17204","-70.9631026903","42.0692409568"
"17205","-70.9563666386","42.0813350934"
"17205","-70.9586869749","42.0814648203"
"17206","-70.9164068751","42.0801485692"
"17206","-70.9166811222","42.0803812473"
"17207","-71.6337611512","42.283601986"
"17207","-71.6333673569","42.2836288882"
"17208","-71.6299115148","42.2805656608"
"17208","-71.6296013745","42.2802672268"
"17209","-71.2579848717","42.6202378536"
"17209","-71.2597210221","42.6206488291"
"17210","-71.2615489929","42.6211237622"
"17210","-71.2615540706","42.6211258054"
"17211","-71.2597210221","42.6206488291"
"17211","-71.2615489929","42.6211237622"
"17212","-71.2475301626","42.6171153382"
"17212","-71.2509286735","42.6183667091"
"17213","-71.2428798309","42.6154413559"
"17213","-71.2445343812","42.6160509906"
"17214","-71.5990350586","42.2843320893"
"17214","-71.5982885548","42.2847598053"
"17215","-71.1682114135","42.5961619918"
"17215","-71.1708793139","42.601747921"
"17216","-71.1747449221","42.6147640968"
"17216","-71.1758651109","42.6185576659"
"17217","-71.2724278134","42.6273506408"
"17217","-71.2722289661","42.6274519725"
"17217","-71.2713433724","42.6278696523"
"17218","-71.2706792028","42.6271571256"
"17218","-71.2732138776","42.6282526512"
"17219","-71.5660927742","42.2927282476"
"17219","-71.5660904318","42.2928517284"
"17220","-71.5662188762","42.2889589224"
"17220","-71.5660927742","42.2927282476"
"17221","-71.6320530781","42.2825736874"
"17221","-71.6299115148","42.2805656608"
"17222","-71.1904389277","42.5726401193"
"17222","-71.1915079539","42.5734093079"
"17223","-70.929291853","42.6635448524"
"17223","-70.9287510519","42.6644795385"
"17224","-70.9287510519","42.6644795385"
"17224","-70.9272830819","42.6672057194"
"17225","-70.9347506593","42.6521611635"
"17225","-70.9326539497","42.6570420847"
"17226","-70.9354873569","42.6504522339"
"17226","-70.9347506593","42.6521611635"
"17227","-71.2739240513","42.6285458236"
"17227","-71.2741163676","42.6286300858"
"17228","-70.0728531576","42.021136808"
"17228","-70.0733643895","42.0221342516"
"17229","-70.0733643895","42.0221342516"
"17229","-70.0736343595","42.0225653336"
"17230","-70.0736343595","42.0225653336"
"17230","-70.0738813252","42.022911712"
"17231","-70.0738813252","42.022911712"
"17231","-70.0741725436","42.0232535756"
"17232","-70.0741725436","42.0232535756"
"17232","-70.0745276388","42.0236755916"
"17233","-71.1600322964","42.5367677193"
"17233","-71.1640447962","42.539525786"
"17234","-71.1491649253","42.5730649796"
"17234","-71.1515080766","42.5764367147"
"17234","-71.151757452","42.5768065632"
"17234","-71.1526778124","42.5781288874"
"17235","-71.134189104","42.5369289011"
"17235","-71.133164024","42.5366460061"
"17236","-71.1350316224","42.5366479943"
"17236","-71.1349172043","42.5376613701"
"17236","-71.1348280959","42.5387153143"
"17236","-71.1348933246","42.5421390562"
"17237","-71.1369563045","42.5380016233"
"17237","-71.1362089332","42.5377128766"
"17238","-71.1452584737","42.5392230983"
"17238","-71.1395813925","42.5388285211"
"17239","-71.1462930982","42.5392791625"
"17239","-71.1452584737","42.5392230983"
"17240","-71.1614475058","42.5413935162"
"17240","-71.1602837486","42.541217921"
"17241","-71.3888013635","42.6513579657"
"17241","-71.382119887","42.6508899838"
"17241","-71.3802658213","42.6501656705"
"17242","-71.4187729523","42.6980336245"
"17242","-71.4190502122","42.69835448"
"17243","-71.4190502122","42.69835448"
"17243","-71.4202528076","42.6995936891"
"17244","-71.4183422004","42.6974346905"
"17244","-71.4185388299","42.6977076999"
"17245","-71.4185388299","42.6977076999"
"17245","-71.4187729523","42.6980336245"
"17246","-71.41692416","42.6959106588"
"17246","-71.4172641717","42.6961792761"
"17247","-71.4172641717","42.6961792761"
"17247","-71.4176079325","42.6965069676"
"17248","-71.4122066106","42.6925207488"
"17248","-71.4147468934","42.6946718702"
"17249","-71.2689597827","42.6262282209"
"17249","-71.2698151282","42.6267177344"
"17250","-71.4089538946","42.6631487695"
"17250","-71.413862954","42.6677541129"
"17251","-71.4079928312","42.66218981"
"17251","-71.4089538946","42.6631487695"
"17252","-71.4075492854","42.6617240525"
"17252","-71.4079928312","42.66218981"
"17253","-71.406551412","42.6607117977"
"17253","-71.4068910641","42.6610478045"
"17254","-71.4068910641","42.6610478045"
"17254","-71.4075492854","42.6617240525"
"17255","-71.4459644222","42.6942918469"
"17255","-71.4491504481","42.7002798221"
"17256","-71.4104222259","42.6884122321"
"17256","-71.4110697984","42.6902786345"
"17257","-71.4423768623","42.6807284401"
"17257","-71.4419723145","42.6805428992"
"17257","-71.4414770999","42.6803212688"
"17257","-71.4414273841","42.6802993328"
"17258","-71.4110697984","42.6902786345"
"17258","-71.4120749209","42.692199392"
"17259","-71.428592786","42.6594619507"
"17259","-71.4350182915","42.667246291"
"17259","-71.4371826153","42.6702943723"
"17259","-71.4398763725","42.6759855289"
"17259","-71.440815066","42.6795319821"
"17260","-70.9312153167","42.6124390768"
"17260","-70.9308468092","42.612897049"
"17261","-71.4006313861","42.6520271454"
"17261","-71.4007139582","42.6522239722"
"17262","-71.4007139582","42.6522239722"
"17262","-71.4019593599","42.6551860552"
"17263","-71.4447341142","42.6912139796"
"17263","-71.4434306395","42.6883279022"
"17263","-71.4417479642","42.6816054613"
"17264","-71.422752681","42.6753339104"
"17264","-71.4224850675","42.6747035937"
"17265","-71.4456019397","42.6823184138"
"17265","-71.4439949955","42.6815323665"
"17266","-71.1107739749","42.4738512669"
"17266","-71.1100404906","42.4728210536"
"17267","-71.1098921953","42.4731278898"
"17267","-71.1104199269","42.4738637039"
"17268","-71.1280104527","42.5028864938"
"17268","-71.1330885064","42.5025456072"
"17269","-71.4124859441","42.6821045419"
"17269","-71.4116778219","42.6823706151"
"17270","-71.4152679508","42.6812761837"
"17270","-71.4137184197","42.6818427261"
"17271","-71.4137184197","42.6818427261"
"17271","-71.4124859441","42.6821045419"
"17272","-71.413862954","42.6677541129"
"17272","-71.4153701597","42.6692051158"
"17272","-71.4204599908","42.6713360235"
"17273","-71.4204599908","42.6713360235"
"17273","-71.4208907925","42.6716159446"
"17274","-71.6303087861","42.0769897487"
"17274","-71.6300540605","42.0770828862"
"17275","-71.6300540605","42.0770828862"
"17275","-71.6307951792","42.0780791494"
"17276","-71.6364883778","42.0812382738"
"17276","-71.6367914485","42.0814055985"
"17277","-71.6367914485","42.0814055985"
"17277","-71.6374116522","42.0818679604"
"17278","-71.6511412011","42.0251288424"
"17278","-71.6469475397","42.0256013523"
"17278","-71.6425619435","42.0270035425"
"17279","-71.4414273841","42.6802993328"
"17279","-71.4410097847","42.6801150818"
"17280","-71.604294804","42.0240990603"
"17280","-71.6095064176","42.0267358351"
"17281","-71.6045787053","42.0257925452"
"17281","-71.6052073548","42.0265831354"
"17282","-71.6052073548","42.0265831354"
"17282","-71.6058750477","42.0273562429"
"17283","-71.4410097847","42.6801150818"
"17283","-71.4405843366","42.6799243825"
"17284","-71.6278891175","42.0745272737"
"17284","-71.6296262436","42.0765572429"
"17285","-71.6255175098","42.0609310338"
"17285","-71.6254708663","42.0610177423"
"17286","-71.6229294287","42.0642892466"
"17286","-71.6224851849","42.0643216682"
"17287","-71.4494924743","42.7002542175"
"17287","-71.4447341142","42.6912139796"
"17288","-71.4230304042","42.6761604355"
"17288","-71.422752681","42.6753339104"
"17289","-71.6113532562","42.0307576686"
"17289","-71.6115436145","42.0308480781"
"17290","-71.6081074327","42.0292060209"
"17290","-71.6096162778","42.0299332893"
"17291","-71.6096162778","42.0299332893"
"17291","-71.6113532562","42.0307576686"
"17292","-71.6058750477","42.0273562429"
"17292","-71.6081074327","42.0292060209"
"17293","-71.6043136229","42.0253353075"
"17293","-71.6045787053","42.0257925452"
"17294","-71.6040185006","42.0246181277"
"17294","-71.6043136229","42.0253353075"
"17295","-71.6224879268","42.0644253325"
"17295","-71.6225548523","42.0649626424"
"17296","-71.6197798461","42.079771684"
"17296","-71.6194886824","42.0797784093"
"17297","-71.1128473663","42.4772981499"
"17297","-71.1162872611","42.4825670993"
"17298","-71.1162872611","42.4825670993"
"17298","-71.1174900586","42.4875301489"
"17298","-71.1178311328","42.4954980852"
"17299","-71.1821196114","42.475378938"
"17299","-71.183066068","42.4764449765"
"17300","-71.1805321612","42.4729449696"
"17300","-71.1809811365","42.4739646354"
"17301","-71.1809811365","42.4739646354"
"17301","-71.1821196114","42.475378938"
"17302","-71.1785006338","42.4679665053"
"17302","-71.1796069589","42.4691678393"
"17303","-71.1796069589","42.4691678393"
"17303","-71.180194904","42.4706528722"
"17304","-71.121097485","42.5027165028"
"17304","-71.1249997052","42.5030658211"
"17305","-71.1160560999","42.4814394297"
"17305","-71.1152046653","42.4801136272"
"17306","-71.1170953256","42.4836960914"
"17306","-71.1160560999","42.4814394297"
"17307","-71.1134443632","42.4776244718"
"17307","-71.1126771806","42.4765504819"
"17308","-71.6333169168","42.0800198185"
"17308","-71.6348111415","42.0806285999"
"17309","-71.6433876905","42.0775600135"
"17309","-71.6413646872","42.0780603965"
"17310","-71.602625559","42.0208875103"
"17310","-71.6034150289","42.02223561"
"17311","-71.5993085386","42.0178625126"
"17311","-71.5997834644","42.0182830061"
"17312","-71.5997834644","42.0182830061"
"17312","-71.6012413218","42.0195585051"
"17313","-71.6425619435","42.0270035425"
"17313","-71.6384800377","42.0285430593"
"17314","-71.6530599272","42.024784727"
"17314","-71.6511412011","42.0251288424"
"17315","-71.6270918638","42.0347760155"
"17315","-71.6256964487","42.0363785762"
"17316","-71.6292319199","42.0325325475"
"17316","-71.6270918638","42.0347760155"
"17317","-71.6312601991","42.0315170335"
"17317","-71.6292319199","42.0325325475"
"17318","-71.6019136907","42.0201476269"
"17318","-71.602625559","42.0208875103"
"17319","-71.6248222858","42.037058725"
"17319","-71.6231365708","42.0387776606"
"17320","-71.6267909679","42.0773407145"
"17320","-71.6265939188","42.0777991467"
"17321","-71.6273219932","42.0766436696"
"17321","-71.6267909679","42.0773407145"
"17322","-71.6218741022","42.0430223764"
"17322","-71.6209051007","42.0408952555"
"17323","-71.5973705273","42.019310393"
"17323","-71.5927225074","42.0162445926"
"17324","-71.6036115906","42.0233897044"
"17324","-71.6029111593","42.0229681444"
"17325","-71.6249041629","42.0418121088"
"17325","-71.6231365708","42.0387776606"
"17325","-71.620153141","42.0337496789"
"17325","-71.6166228872","42.0303045039"
"17325","-71.613077187","42.0281410792"
"17325","-71.6075262191","42.0254848265"
"17325","-71.6053621953","42.0243805593"
"17325","-71.6041998764","42.023737889"
"17325","-71.6038731706","42.0235463031"
"17325","-71.6036185777","42.0233937829"
"17325","-71.6036115906","42.0233897044"
"17326","-71.6219486537","42.045486385"
"17326","-71.6218871484","42.0461853344"
"17327","-71.6203698302","42.0395655794"
"17327","-71.620466335","42.0398006917"
"17328","-71.6409669407","42.0564589529"
"17328","-71.6355380256","42.0532966415"
"17328","-71.6323626217","42.0504270151"
"17329","-71.6511705333","42.0603288794"
"17329","-71.6409669407","42.0564589529"
"17330","-71.0795535326","42.5238837134"
"17330","-71.0793340734","42.5237141157"
"17331","-71.0875794603","42.5196357985"
"17331","-71.0841758322","42.5227889751"
"17332","-71.0807724977","42.5241987386"
"17332","-71.0803602048","42.5242006176"
"17333","-71.0711615648","42.5044590605"
"17333","-71.0708469533","42.5040100114"
"17334","-71.1002205106","42.5042048364"
"17334","-71.0985456998","42.5046971629"
"17335","-71.150536452","42.4766356137"
"17335","-71.1508657738","42.4772516033"
"17336","-71.5733852419","42.2887335157"
"17336","-71.5764497068","42.2886722663"
"17337","-71.6286486728","42.284030987"
"17337","-71.6321958099","42.2838298853"
"17338","-71.5764497068","42.2886722663"
"17338","-71.5778538536","42.2886489816"
"17339","-71.6467567479","42.0769337259"
"17339","-71.6433876905","42.0775600135"
"17340","-71.6472353373","42.0768921403"
"17340","-71.6467567479","42.0769337259"
"17341","-71.6042732313","42.0386975415"
"17341","-71.60639386","42.0406583477"
"17342","-71.5914166113","42.0321112287"
"17342","-71.5953022185","42.0346261745"
"17342","-71.6042732313","42.0386975415"
