shapeid,y,x
1207,-70.8557959576,42.5732808309
1207,-70.8465414036,42.5728780167
1207,-70.8413461803,42.5738898359
1207,-70.8366917964,42.5754861527
1208,-70.859129791,42.5735410681
1208,-70.8582860617,42.573471112
1208,-70.8557959576,42.5732808309
1209,-70.8963834341,42.5768849388
1209,-70.8973106109,42.5784164706
1210,-70.8620798986,42.5662444679
1210,-70.8614910218,42.5665162292
1211,-70.8805532367,42.5451998217
1211,-70.8801628441,42.5458364032
1212,-70.8835025193,42.5429706012
1212,-70.8831232049,42.5432819754
1213,-70.8831232049,42.5432819754
1213,-70.8826932155,42.5435615682
1214,-70.8850207,42.543323055
1214,-70.8850167945,42.5440944427
1215,-70.8233277552,42.5602054089
1215,-70.8206133116,42.560923051
1216,-70.8842572944,42.5553982843
1216,-70.882445973,42.5547854222
1217,-71.2629020249,42.5745497613
1217,-71.2620602733,42.5744934514
1218,-71.2251370154,42.5707474659
1218,-71.2244575295,42.5707255875
1219,-71.2769606031,42.5711032242
1219,-71.277254402,42.5715256389
1220,-70.8804218747,42.5541178713
1220,-70.8794495303,42.55380093
1221,-71.258708088,42.5745787633
1221,-71.2576112885,42.5748251532
1222,-71.2410381994,42.5747340156
1222,-71.2390725048,42.5748021739
1223,-71.2576112885,42.5748251532
1223,-71.2564294394,42.5751641924
1224,-71.2390725048,42.5748021739
1224,-71.2375822657,42.5752719789
1225,-70.8557049785,42.5735789366
1225,-70.8550221136,42.5741880857
1226,-70.8973106109,42.5784164706
1226,-70.8979774379,42.5789717375
1227,-70.8560364183,42.5731526605
1227,-70.8559180269,42.5733090618
1227,-70.8557383219,42.5735365605
1227,-70.8557049785,42.5735789366
1228,-70.8562354002,42.5728914049
1228,-70.8560364183,42.5731526605
1229,-70.9084029955,42.5713999251
1229,-70.9037759234,42.5729643143
1229,-70.8963808908,42.5740471226
1229,-70.8948806739,42.5742629587
1230,-70.8949019688,42.5738559001
1230,-70.8950903464,42.5741475951
1230,-70.8952614464,42.5744019657
1230,-70.8954325149,42.5747104356
1230,-70.8956219341,42.5753162075
1231,-70.878724617,42.5482848211
1231,-70.8783828662,42.5488318447
1232,-70.8741505779,42.5455782571
1232,-70.8735820715,42.5460423965
1233,-70.8730250073,42.5465109696
1233,-70.8724020729,42.5470223383
1234,-70.868288944,42.5623856442
1234,-70.8674556216,42.5631507972
1235,-70.8124672303,42.5615460552
1235,-70.8113291014,42.5608533791
1236,-70.8851530982,42.5817517545
1236,-70.8850636152,42.5818601909
1237,-70.8909931666,42.5767993179
1237,-70.8889699474,42.5782013698
1238,-70.8443245607,42.5524384383
1238,-70.8426796708,42.5518611705
1239,-70.8426796708,42.5518611705
1239,-70.8423022275,42.55154416
1240,-70.8795805335,42.5467131524
1240,-70.8795222585,42.5467868737
1241,-71.2684588265,42.5580865398
1241,-71.2690340537,42.5592807866
1242,-71.2294166728,42.5314030561
1242,-71.2300742663,42.5319987573
1243,-71.2236239637,42.525626626
1243,-71.2239893285,42.525746221
1244,-71.2250343048,42.5261842095
1244,-71.2253929436,42.5265389723
1245,-71.2253929436,42.5265389723
1245,-71.2263385803,42.5277008498
1246,-71.2266877449,42.5280944089
1246,-71.2273819001,42.5288404422
1247,-71.2688272266,42.5579474404
1247,-71.2684588265,42.5580865398
1248,-71.2246121355,42.5259618839
1248,-71.2250343048,42.5261842095
1249,-71.2239893285,42.525746221
1249,-71.2246121355,42.5259618839
1250,-71.2485035289,42.5413117913
1250,-71.2489779029,42.5415206039
1251,-71.2489779029,42.5415206039
1251,-71.2524885971,42.5428570092
1252,-71.228382073,42.5713746213
1252,-71.2278552316,42.5709497065
1253,-71.2451920671,42.53896121
1253,-71.2473523797,42.5406836089
1254,-71.2419553821,42.5365508021
1254,-71.2451920671,42.53896121
1255,-71.24179304,42.5364356552
1255,-71.2419553821,42.5365508021
1256,-71.2363796433,42.5350631517
1256,-71.2368137355,42.5350874198
1257,-71.2359566452,42.535036068
1257,-71.2363796433,42.5350631517
1258,-70.8809447242,42.5542971178
1258,-70.8804218747,42.5541178713
1259,-70.8786722862,42.5532043246
1259,-70.8787104518,42.5528083545
1260,-71.2618896967,42.5495108216
1260,-71.2634224094,42.5512060389
1261,-71.2602762167,42.5484746368
1261,-71.2618896967,42.5495108216
1262,-70.8612472279,42.5527529343
1262,-70.8608520414,42.5529054803
1263,-71.2902680165,42.5829821958
1263,-71.2914542058,42.5840235471
1264,-70.882125174,42.5535887755
1264,-70.8816615894,42.5545339453
1265,-70.8833972743,42.5428871994
1265,-70.8825108738,42.5426615507
1266,-70.8835025193,42.5429706012
1266,-70.8833972743,42.5428871994
1267,-70.8810307316,42.5423206948
1267,-70.8797278064,42.542018744
1268,-71.2800389933,42.5378658991
1268,-71.2841486831,42.5439792611
1269,-71.2176028692,42.5687780147
1269,-71.2169967115,42.5685362794
1270,-71.3096135005,42.5492755701
1270,-71.3137020282,42.5536395833
1271,-71.3137020282,42.5536395833
1271,-71.3143613948,42.554144566
1272,-71.300903129,42.5358208336
1272,-71.3014182381,42.5361688753
1273,-71.2943396985,42.5864036364
1273,-71.2947018162,42.5868493331
1274,-71.2947018162,42.5868493331
1274,-71.2951647083,42.5878015848
1275,-71.2641539502,42.5528729761
1275,-71.2644250558,42.5533551707
1276,-71.2636237893,42.5516576618
1276,-71.2641539502,42.5528729761
1277,-71.2322405502,42.5336928888
1277,-71.2359566452,42.535036068
1278,-71.2183993871,42.5690933546
1278,-71.2176028692,42.5687780147
1279,-71.2300742663,42.5319987573
1279,-71.230671351,42.5324646918
1280,-71.2711099829,42.5636566259
1280,-71.2718407195,42.5644339629
1281,-71.2307945785,42.5325614046
1281,-71.2314419033,42.5330732405
1282,-71.3029114425,42.5378937087
1282,-71.3038432025,42.5393812581
1283,-71.2388844777,42.5351935255
1283,-71.2395182525,42.5353688189
1284,-71.2756933677,42.5690383845
1284,-71.276048824,42.569545971
1285,-71.2749136827,42.5682493718
1285,-71.2756933677,42.5690383845
1286,-71.2552871385,42.5464847562
1286,-71.2560423128,42.5475289492
1287,-71.3082431046,42.5472826306
1287,-71.3093141911,42.5488339368
1288,-71.2550524847,42.5754566668
1288,-71.2514187505,42.5752052745
1289,-71.2657747788,42.5740285946
1289,-71.2638570394,42.5746001068
1290,-71.2395182525,42.5353688189
1290,-71.2409429407,42.5359481832
1291,-71.273634477,42.5668388706
1291,-71.2749136827,42.5682493718
1292,-71.2681717023,42.5730656523
1292,-71.2657747788,42.5740285946
1293,-71.2750948053,42.5713677895
1293,-71.2736427021,42.5718442739
1294,-71.2761578636,42.5709999634
1294,-71.2750948053,42.5713677895
1295,-71.3071023115,42.5457131879
1295,-71.3081082491,42.5470894133
1296,-71.3081082491,42.5470894133
1296,-71.3082431046,42.5472826306
1297,-71.2219759187,42.5251595994
1297,-71.2223516091,42.5252651573
1298,-71.2223516091,42.5252651573
1298,-71.2227744251,42.5253787053
1299,-71.2227744251,42.5253787053
1299,-71.2231618919,42.5254876683
1300,-71.2231618919,42.5254876683
1300,-71.2236239637,42.525626626
1301,-71.3143613948,42.554144566
1301,-71.3152376411,42.554817212
1302,-71.2273819001,42.5288404422
1302,-71.2279682977,42.5295738412
1303,-71.2968631061,42.5918674254
1303,-71.2971561566,42.5927161235
1304,-71.2971561566,42.5927161235
1304,-71.2972293484,42.5929410269
1305,-71.2718407195,42.5644339629
1305,-71.2721219152,42.5647631042
1306,-71.2721219152,42.5647631042
1306,-71.273634477,42.5668388706
1307,-71.230671351,42.5324646918
1307,-71.2307945785,42.5325614046
1308,-71.2841486831,42.5439792611
1308,-71.2870240951,42.5476166325
1309,-71.5925055878,42.4307780521
1309,-71.5900611571,42.4360315488
1310,-71.5394053214,42.0181312321
1310,-71.5402248923,42.017940751
1311,-71.5506005077,42.0179512629
1311,-71.5524660011,42.0180196742
1312,-71.2974563207,42.5608193095
1312,-71.3008609606,42.5655247283
1313,-71.6457017974,42.4559558226
1313,-71.6453831561,42.4557996513
1314,-71.6465726619,42.4563827306
1314,-71.6457017974,42.4559558226
1315,-71.648907605,42.4575330258
1315,-71.6465726619,42.4563827306
1316,-71.5914096362,42.4306208132
1316,-71.5906290915,42.4305319629
1317,-71.6433401508,42.4547978575
1317,-71.6426264496,42.4561277509
1318,-71.6406519563,42.4583893697
1318,-71.6374990656,42.4604062749
1318,-71.6323360705,42.4654346334
1319,-71.6426264496,42.4561277509
1319,-71.6406519563,42.4583893697
1320,-71.5689355748,42.436286737
1320,-71.5637081492,42.4396297179
1320,-71.5605047418,42.442304442
1321,-71.5563670588,42.442265685
1321,-71.5540141503,42.4420198026
1322,-71.599483383,42.4310552488
1322,-71.5993086538,42.4310317677
1323,-71.2695154249,42.5606314772
1323,-71.2694623976,42.5601981293
1324,-71.2285416828,42.530347947
1324,-71.2288851498,42.5308166489
1325,-71.2284335667,42.5302071976
1325,-71.2285416828,42.530347947
1326,-71.2279682977,42.5295738412
1326,-71.2284335667,42.5302071976
1327,-71.2844563982,42.5437305143
1327,-71.2837939694,42.542796132
1328,-71.6309437581,42.4669509039
1328,-71.6279440456,42.4701777537
1329,-71.2968813205,42.5594804541
1329,-71.2844563982,42.5437305143
1330,-71.6450101507,42.4556162598
1330,-71.6433401508,42.4547978575
1331,-71.6453831561,42.4557996513
1331,-71.6450101507,42.4556162598
1332,-71.2343827848,42.5760433591
1332,-71.2329727459,42.5754865647
1333,-71.2658320488,42.524379063
1333,-71.2723589967,42.5287589036
1333,-71.276475393,42.5326023862
1333,-71.2800389933,42.5378658991
1334,-71.5452260341,42.0168905597
1334,-71.5459859757,42.0169836679
1335,-71.544866329,42.0169565372
1335,-71.5452260341,42.0168905597
1336,-71.5439739627,42.0171425807
1336,-71.544866329,42.0169565372
1337,-71.5300647101,42.0171133163
1337,-71.5328167949,42.0187393492
1338,-71.5899649642,42.4304570884
1338,-71.5866438879,42.4301871535
1339,-71.5906290915,42.4305319629
1339,-71.5899649642,42.4304570884
1340,-71.5827278685,42.4305215938
1340,-71.5821655669,42.4306227152
1341,-71.5459859757,42.0169836679
1341,-71.5465262305,42.0172452244
1342,-71.5465262305,42.0172452244
1342,-71.5467057467,42.0173485749
1343,-71.3093141911,42.5488339368
1343,-71.3096135005,42.5492755701
1344,-71.5388771758,42.018257461
1344,-71.5394053214,42.0181312321
1345,-71.5931218975,42.4308907842
1345,-71.5925055878,42.4307780521
1346,-71.5931218975,42.4308907842
1346,-71.5925055878,42.4307780521
1347,-71.5941598358,42.4310889812
1347,-71.5931218975,42.4308907842
1348,-71.5941598358,42.4310889812
1348,-71.5931218975,42.4308907842
1349,-71.535506438,42.0190981157
1349,-71.537533602,42.0185870924
1350,-71.5900611571,42.4360315488
1350,-71.5865455425,42.4439650385
1350,-71.5833614042,42.4481927728
1350,-71.5755416444,42.4553469132
1351,-71.5277348597,42.0151422002
1351,-71.5291379783,42.0165063998
1352,-71.5291379783,42.0165063998
1352,-71.5300647101,42.0171133163
1353,-71.5277039257,42.0150944919
1353,-71.5277348597,42.0151422002
1354,-71.5431017709,42.0173162237
1354,-71.5439739627,42.0171425807
1355,-71.6348781508,42.4494408451
1355,-71.6343190339,42.4490245654
1356,-71.637892579,42.4518524914
1356,-71.6348781508,42.4494408451
1357,-71.4990991533,42.0172579425
1357,-71.4987730317,42.0173834429
1358,-71.6279233412,42.4458137715
1358,-71.6258819997,42.4457048206
1359,-71.6343190339,42.4490245654
1359,-71.6303919103,42.4463789327
1359,-71.6279233412,42.4458137715
1360,-71.2289154058,42.5719173869
1360,-71.2287670516,42.5717864414
1361,-71.2294325116,42.5724523086
1361,-71.2289154058,42.5719173869
1362,-71.2287670516,42.5717864414
1362,-71.228382073,42.5713746213
1363,-71.0720401205,42.3555777305
1363,-71.0725105562,42.3554534378
1364,-71.0758399465,42.3452946097
1364,-71.0752155907,42.3458059548
1365,-71.0845294431,42.3499773642
1365,-71.0825690856,42.350502025
1366,-71.0825690856,42.350502025
1366,-71.0802786821,42.351120302
1367,-71.0797706212,42.3421191093
1367,-71.0791303689,42.3426412222
1368,-71.0758738903,42.3496111897
1368,-71.0769329781,42.3492797326
1369,-71.3070566511,42.5793014136
1369,-71.3107127809,42.5863040561
1370,-71.0860480395,42.3495697939
1370,-71.0845294431,42.3499773642
1371,-71.3052405089,42.5751509954
1371,-71.3070566511,42.5793014136
1372,-71.0752155907,42.3458059548
1372,-71.073500908,42.347206006
1373,-71.0782998148,42.3433089672
1373,-71.0778459343,42.3436736325
1374,-71.0784622029,42.343177957
1374,-71.0782998148,42.3433089672
1375,-71.2677212546,42.5571346011
1375,-71.2684588265,42.5580865398
1376,-71.5821655669,42.4306227152
1376,-71.5722447307,42.4348814169
1377,-71.1667213616,42.3398567308
1377,-71.1661156377,42.3399129789
1378,-71.0694303608,42.3561750216
1378,-71.0699023202,42.3560710089
1379,-71.144182705,42.354891311
1379,-71.1433488252,42.3546860633
1380,-71.0007604333,42.3845121562
1380,-70.9993039108,42.3839634064
1381,-71.0029494494,42.3852970074
1381,-71.0007604333,42.3845121562
1382,-71.1490817942,42.3561514741
1382,-71.1475358311,42.355749493
1383,-71.5861847785,42.4301975369
1383,-71.5861368614,42.4300147292
1384,-71.5962437565,42.4270844267
1384,-71.6043034843,42.4181966759
1384,-71.6076608979,42.4129750465
1384,-71.6089027556,42.408557508
1384,-71.6090116757,42.4054792062
1384,-71.608065965,42.3994290976
1385,-71.0778459343,42.3436736325
1385,-71.0771390514,42.3442563808
1386,-71.0125932969,42.3847445566
1386,-71.0151170183,42.383878448
1387,-71.0949748544,42.3487944574
1387,-71.0928418264,42.348832914
1388,-71.074113747,42.3484393673
1388,-71.0739661708,42.3481631089
1389,-71.5859684123,42.42996837
1389,-71.5861847785,42.4301975369
1390,-71.5861847785,42.4301975369
1390,-71.5858633505,42.4302047694
1391,-71.0130632886,42.3914835315
1391,-71.0114457025,42.3934840792
1392,-71.066867641,42.350961817
1392,-71.0672517079,42.3518162865
1393,-71.0802786821,42.351120302
1393,-71.0781357938,42.3516930851
1394,-71.125164363,42.3516116998
1394,-71.1244151441,42.3520453351
1395,-71.5949033884,42.4311896513
1395,-71.5946302984,42.4311645571
1396,-71.0162806725,42.3834449619
1396,-71.0184266988,42.3826433607
1397,-71.1475358311,42.355749493
1397,-71.1463163299,42.355441902
1398,-71.0885153496,42.2825811437
1398,-71.0879419046,42.2822164313
1399,-71.1215368508,42.3086761951
1399,-71.119763872,42.3077121009
1400,-71.0870195551,42.3356897984
1400,-71.0877348749,42.3363982229
1401,-71.0916960274,42.2832681759
1401,-71.0913815553,42.2842365707
1402,-71.0911647058,42.2848125602
1402,-71.0909882483,42.2853239793
1403,-71.0846490417,42.338292809
1403,-71.0841333137,42.3386120973
1404,-71.0868321041,42.2981316538
1404,-71.0866638423,42.2986805057
1405,-71.0598895604,42.2817209194
1405,-71.0592454957,42.2819075112
1406,-71.0855665513,42.3018761999
1406,-71.0852250772,42.3029124177
1407,-71.0901548439,42.287844668
1407,-71.089613414,42.2894782395
1408,-71.0577896923,42.2823087421
1408,-71.0569723689,42.2825092885
1409,-71.0438696745,42.2839921243
1409,-71.0451747245,42.2844860516
1410,-71.0878385939,42.2949110659
1410,-71.0872785925,42.2966481015
1411,-71.0737016998,42.2780682572
1411,-71.0727738488,42.2780732492
1412,-71.0727738488,42.2780732492
1412,-71.0722235016,42.2781100273
1413,-71.1733449737,42.2708501646
1413,-71.1731058489,42.2710876779
1414,-71.0880869436,42.2941039361
1414,-71.0879874013,42.2944328941
1415,-71.0889755181,42.2829850342
1415,-71.0885153496,42.2825811437
1416,-71.0879419046,42.2822164313
1416,-71.0870477714,42.2815651808
1417,-71.0480487979,42.2781121454
1417,-71.0438398185,42.283639185
1418,-71.0253288307,42.3799663671
1418,-71.0250745305,42.3800769452
1418,-71.0243807928,42.3803568472
1418,-71.0240012229,42.3804924371
1419,-71.118177594,42.3544535505
1419,-71.117257818,42.3536618664
1419,-71.1143264142,42.3521030984
1419,-71.1120873437,42.3511446267
1419,-71.111789937,42.3509877721
1419,-71.1115638043,42.3508592052
1419,-71.110513008,42.3502679653
1420,-71.1440860369,42.342277871
1420,-71.1427436385,42.3436691592
1421,-71.1458021115,42.3415795509
1421,-71.1450791437,42.3417919711
1422,-71.1450791437,42.3417919711
1422,-71.1440860369,42.342277871
1423,-71.1731058489,42.2710876779
1423,-71.1727278446,42.2714444676
1424,-71.1463342875,42.3414751116
1424,-71.1458021115,42.3415795509
1425,-71.1466771534,42.3414484575
1425,-71.1463342875,42.3414751116
1426,-71.1512359892,42.3403219583
1426,-71.1503717184,42.3408909695
1427,-71.0930196324,42.2792929699
1427,-71.0927262368,42.2801051707
1428,-71.0891132061,42.2909986985
1428,-71.0890485295,42.2911847765
1429,-71.0893549274,42.2902898178
1429,-71.0891132061,42.2909986985
1430,-71.1244151441,42.3520453351
1430,-71.1240965514,42.3520105297
1431,-71.1234028592,42.3519295901
1431,-71.1223700485,42.3518079609
1432,-71.1223700485,42.3518079609
1432,-71.1213114832,42.3516750408
1433,-71.1213114832,42.3516750408
1433,-71.120286195,42.351557432
1434,-71.1172370797,42.3512057797
1434,-71.1157978074,42.3510168402
1435,-71.1182765677,42.3513257072
1435,-71.1172370797,42.3512057797
1436,-71.1157978074,42.3510168402
1436,-71.1149125104,42.3509073126
1437,-71.1149125104,42.3509073126
1437,-71.1137843257,42.3507795384
1438,-71.0633838989,42.2806567007
1438,-71.0622135525,42.2810146179
1439,-71.0870477714,42.2815651808
1439,-71.0860061827,42.2811262623
1440,-71.0860061827,42.2811262623
1440,-71.0844806581,42.2808039666
1441,-71.0844806581,42.2808039666
1441,-71.0826476281,42.2804315571
1442,-71.0821258646,42.2801323571
1442,-71.081566653,42.2797482402
1443,-71.081566653,42.2797482402
1443,-71.0810698445,42.2794138676
1444,-71.0810698445,42.2794138676
1444,-71.0803648303,42.2789615398
1445,-71.065635175,42.2799911337
1445,-71.0647783994,42.2802337836
1446,-71.0935085165,42.2733071154
1446,-71.093401438,42.2761201856
1447,-71.1341593098,42.3487316137
1447,-71.1331178987,42.3492403349
1448,-71.1351592534,42.3482750781
1448,-71.1341593098,42.3487316137
1449,-71.1377163397,42.3484384655
1449,-71.1365622612,42.3481102614
1450,-71.1365622612,42.3481102614
1450,-71.1351592534,42.3482750781
1451,-71.0851515874,42.3379646291
1451,-71.0846490417,42.338292809
1452,-71.0861405546,42.337341601
1452,-71.08564606,42.3376550774
1453,-71.0866616114,42.3370144625
1453,-71.0861405546,42.337341601
1454,-71.0871241826,42.3367224669
1454,-71.0866616114,42.3370144625
1455,-71.076964719,42.3542438134
1455,-71.0767421421,42.3538006313
1456,-71.0767421421,42.3538006313
1456,-71.0765623884,42.3534435409
1457,-71.0765623884,42.3534435409
1457,-71.0763769945,42.3530539235
1458,-71.0763769945,42.3530539235
1458,-71.0761577885,42.3526394646
1459,-71.1595895734,42.3585610991
1459,-71.159066714,42.3585911611
1460,-71.1600598221,42.3585738751
1460,-71.1595895734,42.3585610991
1461,-71.0714660882,42.3616567468
1461,-71.0717241598,42.3613431524
1462,-71.0759812851,42.3522600336
1462,-71.0757978836,42.351873713
1463,-71.0757978836,42.351873713
1463,-71.0756060626,42.3514569204
1464,-71.0756060626,42.3514569204
1464,-71.0754132881,42.3510751705
1465,-71.0754132881,42.3510751705
1465,-71.0752120895,42.3506767157
1466,-71.0983106057,42.3206100372
1466,-71.0983922481,42.3225600228
1467,-71.0892910958,42.3504575345
1467,-71.0890983512,42.3500636296
1468,-71.0890983512,42.3500636296
1468,-71.0889239845,42.3497042819
1469,-71.0982431548,42.3183348628
1469,-71.0982985266,42.3195555223
1470,-71.0982193478,42.3173377039
1470,-71.0982458639,42.3181469372
1471,-71.1100963129,42.3503362481
1471,-71.1093927895,42.3502491198
1472,-71.1088835162,42.3501963532
1472,-71.1065697377,42.3499116236
1473,-71.1093927895,42.3502491198
1473,-71.1088835162,42.3501963532
1474,-71.1065697377,42.3499116236
1474,-71.1050244841,42.3497288935
1475,-71.0978154668,42.3262812886
1475,-71.0969952089,42.3281538449
1476,-71.0982715714,42.3249076866
1476,-71.0978154668,42.3262812886
1477,-71.0691615181,42.3768281255
1477,-71.0699686944,42.3781690429
1478,-71.0589038724,42.2819979211
1478,-71.0584617637,42.2821278894
1479,-71.0915890747,42.3488578145
1479,-71.0906282473,42.3488618468
1480,-71.0970973964,42.3487978214
1480,-71.0949748544,42.3487944574
1481,-71.0935686987,42.2711998186
1481,-71.0935475896,42.271822874
1482,-71.0936062302,42.2700928351
1482,-71.0935686987,42.2711998186
1483,-71.0451747245,42.2844860516
1483,-71.0441250428,42.2849736797
1484,-71.0423607262,42.2874649557
1484,-71.0436548376,42.2908284448
1485,-71.1137843257,42.3507795384
1485,-71.1109524413,42.350449951
1486,-71.0852250772,42.3029124177
1486,-71.085032707,42.303484204
1487,-71.0857603078,42.30129606
1487,-71.0855665513,42.3018761999
1488,-71.0860599653,42.3004275643
1488,-71.0857603078,42.30129606
1489,-71.0863734895,42.2995121101
1489,-71.0860599653,42.3004275643
1490,-71.0897849507,42.2839360343
1490,-71.0895558896,42.2838232409
1491,-71.0895558896,42.2838232409
1491,-71.0892981597,42.2835730446
1492,-71.0801481691,42.2788523495
1492,-71.0788906045,42.2785668111
1493,-71.1056165012,42.3337766555
1493,-71.1048630858,42.3340539163
1494,-71.1048630858,42.3340539163
1494,-71.1046628362,42.3341060895
1495,-71.1093621002,42.333222988
1495,-71.1090287879,42.3332464599
1496,-71.1095908951,42.3331990071
1496,-71.1093621002,42.333222988
1497,-71.1090287879,42.3332464599
1497,-71.1078823146,42.3332562134
1498,-71.1120447562,42.3319775691
1498,-71.1112110398,42.3325084588
1499,-71.0971067764,42.3370303982
1499,-71.0954925842,42.3376213469
1500,-71.0993089043,42.3361594914
1500,-71.0971067764,42.3370303982
1501,-71.1523287532,42.3390063425
1501,-71.1512359892,42.3403219583
1502,-71.1525443914,42.338582171
1502,-71.1523287532,42.3390063425
1503,-71.08564606,42.3376550774
1503,-71.0851515874,42.3379646291
1504,-71.1277061177,42.3524265883
1504,-71.1269418839,42.3523264591
1505,-71.1250805005,42.3520981458
1505,-71.1246970258,42.3520670719
1506,-71.1246970258,42.3520670719
1506,-71.1244151441,42.3520453351
1507,-71.0892981597,42.2835730446
1507,-71.0889755181,42.2829850342
1508,-71.0286899221,42.3760586594
1508,-71.0263272,42.3781286552
1509,-71.0503520958,42.2832689462
1509,-71.0501367438,42.2832805029
1510,-71.0510619868,42.2832307806
1510,-71.0503520958,42.2832689462
1511,-71.0520075869,42.2831646979
1511,-71.0510619868,42.2832307806
1512,-71.0534363214,42.2829024177
1512,-71.0527312023,42.2830392243
1513,-71.0659201376,42.2799275024
1513,-71.065635175,42.2799911337
1514,-71.1033010353,42.3470723539
1514,-71.1025137165,42.3472843075
1515,-71.1040551231,42.346873514
1515,-71.1033010353,42.3470723539
1516,-71.1050662578,42.3465558064
1516,-71.1040551231,42.346873514
1517,-71.1000920503,42.3358288182
1517,-71.0995100642,42.3360877493
1518,-71.1046628362,42.3341060895
1518,-71.1025333129,42.3349524216
1519,-71.0493013749,42.2833527423
1519,-71.0467678816,42.2838638247
1520,-71.0983922481,42.3225600228
1520,-71.0982715714,42.3249076866
1521,-71.0962343143,42.3490235768
1521,-71.0970973964,42.3487978214
1522,-71.0937358092,42.2671235128
1522,-71.0937280975,42.2673233102
1523,-71.1412633133,42.345864568
1523,-71.1405340872,42.3478036276
1524,-71.1405340872,42.3478036276
1524,-71.140093258,42.3485382066
1525,-71.1127480917,42.331819295
1525,-71.1120447562,42.3319775691
1526,-71.0681429079,42.3506430693
1526,-71.0675350712,42.3507992677
1527,-71.1311351195,42.3528328911
1527,-71.1301928123,42.3527240817
1528,-71.1320812376,42.3529400179
1528,-71.1311351195,42.3528328911
1529,-71.0441250428,42.2849736797
1529,-71.0436884186,42.2851565132
1530,-71.0725105562,42.3554534378
1530,-71.0728065097,42.355376937
1531,-71.0728065097,42.355376937
1531,-71.0731320883,42.3557289234
1532,-71.0737060727,42.3476064929
1532,-71.0735374634,42.3472827466
1533,-71.0701630978,42.3641690568
1533,-71.0712613974,42.3629679528
1534,-71.0720481968,42.3598787414
1534,-71.072365603,42.3611224493
1534,-71.0723414861,42.361320282
1534,-71.0723208321,42.3614867506
1534,-71.0722572063,42.3617595888
1534,-71.071778467,42.3621505576
1534,-71.0696835904,42.3647241995
1535,-71.0172288083,42.3878509762
1535,-71.0151009722,42.3889735334
1535,-71.0130632886,42.3914835315
1536,-71.0179547909,42.3874893183
1536,-71.0172288083,42.3878509762
1537,-71.1109193111,42.3506452116
1537,-71.1109524413,42.350449951
1538,-71.1109524413,42.350449951
1538,-71.1100963129,42.3503362481
1539,-71.0752120895,42.3506767157
1539,-71.074791606,42.3498600747
1540,-71.0717241598,42.3613431524
1540,-71.0717668552,42.3613447591
1540,-71.0723476527,42.3613716772
1540,-71.07565703,42.3616138887
1541,-71.0997967689,42.2963781563
1541,-71.0963157308,42.2928264684
1542,-71.1046871146,42.3001711946
1542,-71.103327265,42.2996944133
1542,-71.0997967689,42.2963781563
1543,-71.0712613974,42.3629679528
1543,-71.071778467,42.3621505576
1543,-71.0715853013,42.361829816
1544,-71.0715853013,42.361829816
1544,-71.0714660882,42.3616567468
1545,-71.0622135525,42.2810146179
1545,-71.0613176438,42.2812903547
1546,-71.0436884186,42.2851565132
1546,-71.0433115259,42.2853243845
1546,-71.0432018643,42.2853612121
1546,-71.0428450497,42.2855103507
1546,-71.0424705518,42.2855747026
1547,-71.0523559798,42.3122098141
1547,-71.051302996,42.3149596552
1547,-71.0514912631,42.3178684475
1548,-71.0538423755,42.3078187447
1548,-71.0523559798,42.3122098141
1549,-71.0786806675,42.3477137822
1549,-71.0784871164,42.3478197133
1549,-71.0783473339,42.347862314
1549,-71.0772530375,42.3480968688
1550,-71.0772530375,42.3480968688
1550,-71.0764522474,42.3482870786
1551,-71.0747275849,42.2781328281
1551,-71.0737016998,42.2780682572
1552,-71.0757788831,42.278250383
1552,-71.0747275849,42.2781328281
1553,-71.0578271974,42.3480104277
1553,-71.0570029235,42.3495014473
1554,-71.1399620457,42.3539058704
1554,-71.139620901,42.3538666629
1555,-71.1406812019,42.3540036699
1555,-71.1399620457,42.3539058704
1556,-71.0629160093,42.3407812778
1556,-71.0610454835,42.3439809877
1556,-71.0605179035,42.3446937629
1556,-71.0591743783,42.3463494833
1556,-71.0588849553,42.3467031437
1556,-71.058106128,42.3476383331
1556,-71.0578271974,42.3480104277
1557,-71.1456209116,42.355267837
1557,-71.1451614108,42.3551530685
1558,-71.1458981486,42.3553370822
1558,-71.1456209116,42.355267837
1559,-71.053633015,42.3216053959
1559,-71.0550705174,42.3238103674
1560,-71.0514912631,42.3178684475
1560,-71.053633015,42.3216053959
1561,-71.0550705174,42.3238103674
1561,-71.0583202447,42.3273601546
1562,-71.0707057114,42.3740196576
1562,-71.0740021208,42.3763352995
1563,-71.0766349717,42.3846602355
1563,-71.077402085,42.3861683793
1564,-71.076439903,42.3833083202
1564,-71.0766349717,42.3846602355
1565,-71.0765743933,42.3803491089
1565,-71.076439903,42.3833083202
1566,-71.0235840153,42.3806136445
1566,-71.0226529684,42.3809859274
1567,-71.1374694861,42.3535412115
1567,-71.1368035658,42.3534414263
1568,-71.0221916235,42.3811665294
1568,-71.0205374047,42.381783673
1569,-71.0739661708,42.3481631089
1569,-71.0737060727,42.3476064929
1570,-71.1106278095,42.3526186827
1570,-71.1107825219,42.3514736074
1570,-71.1109193111,42.3506452116
1571,-71.0432901554,42.2844896461
1571,-71.0430120979,42.2851113149
1571,-71.0429126916,42.285418299
1571,-71.0428352097,42.2856799291
1571,-71.0427362156,42.2861745842
1572,-71.0706068223,42.3613832607
1572,-71.070693103,42.3625161962
